id,idGoogle,AccessInfoCountry,AccessInfoPublicDomain,AccessInfotextToSpeechPermission,AccessInfoViewAbility,AccessViewStatus,AllowAnonLogging,Authors,AverageRatin,CanonicalVolumeLink,Categories,ContentVersion,Description,EpubIsAvailable,Etag,ImagesLinksSmallThumbnails,ImagesLinksThubmnail,InfoLink,ISBN10,ISBN13,Kind,Language,MaturityRating,PageCount,PfIsAvailable,PreviewLink,PrintType,PublishedDate,Publisher,QuoteSharingAllowed,RatingsCount,ReadingModesImage,ReadingModesText,SaleInfoCountry,SaleInfoisEbook,SaleInfoSaleability,SearchInfoTextSnippet,SelfLink,SubTitle,Title,WebReaderLink,AccessInfoEmbeddable,UploadDate,OTHER
611,kmBPvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/ZELOTA.html?hl=&id=kmBPvgAACAAJ,NULL,preview-1.0.0,"Dois mil anos atrás, um pregador judeu atravessou a Galileia realizando milagres e reunindo seguidores para estabelecer o que chamou de 'Reino de Deus'. Assim, lançou um movimento revolucionário tão ameaçador à ordem estabelecida que foi capturado, torturado e executado como um criminoso de Estado. Seu nome era Jesus de Nazaré. Poucas décadas após sua morte, seus seguidores o chamariam de 'o filho de Deus'. O escritor e especialista em religião Reza Aslan mergulha na turbulenta época em que Jesus viveu, reconstruindo com maestria a Palestina do século I em busca do Jesus histórico. Ao fazê-lo, encontra um rebelde carismático que desafiava as autoridades de Roma e a alta hierarquia religiosa judaica - um dos chamados zelotas, nacionalistas radicais que consideravam dever de todo judeu combater a ocupação romana. Aslan descreve um homem cheio de convicção, paixão e contradições; e aborda as razões por que a Igreja cristã preferiu promover a imagem de Jesus como um mestre espiritual pacífico em vez do revolucionário politicamente conscientizado que ele foi. 'Zelota' oferece uma nova perspectiva sobre aquela que talvez seja a história mais extraordinária da humanidade."," false",66nbdni3iAo,NULL,NULL,http://books.google.com.br/books?id=kmBPvgAACAAJ&dq=isbn:9788537811528&hl=&source=gbs_api,8537811521,9788537811528,books#volume,pt,NOT_MATURE,308," false",http://books.google.com.br/books?id=kmBPvgAACAAJ&dq=isbn:9788537811528&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Em uma narrativa de tirar o fôlego, Zelota oferece uma nova perspectiva sobre aquela que talvez seja a história mais extraordinária da humanidade, e afirma a natureza radical e transformadora da vida e da missão de Jesus de",https://www.googleapis.com/books/v1/volumes/kmBPvgAACAAJ,"A VIDA E A EPOCA DE JESUS DE NAZARE",ZELOTA,http://play.google.com/books/reader?id=kmBPvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
612,Yd7qygAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/A_lebre_com_olhos_de_ambar.html?hl=&id=Yd7qygAACAAJ,"History    ",preview-1.0.0,"Nenhuma das 264 miniaturas japonesas entalhadas em madeira e marfim era maior que uma caixa de fósforos. Edmund de Waal ficou fascinado ao encontrar essa coleção em Tóquio, no apartamento de seu tio-avô, Ignace. Mais tarde, quando Edmund herdou os netsuquês, eles revelaram uma história muito mais ampla que ele imaginara... De um florescente império em Odessa até a Paris do fin-de-siècle, da Viena ocupada à Tóquio contemporânea, Edmund de Waal refaz, ao longo do conturbado século XX, a jornada de uma coleção de miniaturas japonesas através de gerações de sua notável família."," false",XdFi+Ewlvpc,NULL,NULL,http://books.google.com.br/books?id=Yd7qygAACAAJ&dq=isbn:9788580570908&hl=&source=gbs_api,8580570905,9788580570908,books#volume,pt,NOT_MATURE,320," false",http://books.google.com.br/books?id=Yd7qygAACAAJ&dq=isbn:9788580570908&hl=&cd=1&source=gbs_api,BOOK,2012,"Editora Intríseca",false,0,false,false,BR," false",NOT_FOR_SALE,"Nenhuma das 264 miniaturas japonesas entalhadas em madeira e marfim era maior que uma caixa de fósforos. Edmund de Waal ficou fascinado ao encontrar essa coleção em Tóquio, no apartamento de seu tio-avô, Ignace",https://www.googleapis.com/books/v1/volumes/Yd7qygAACAAJ,NULL,"A lebre com olhos de ambar",http://play.google.com/books/reader?id=Yd7qygAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
613,VN87vgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,5,https://books.google.com/books/about/GARRA_O_PODER_DA_PAIXAO_E_DA_PERSEVERAN.html?hl=&id=VN87vgAACAAJ,NULL,preview-1.0.0,"Neste livro obrigatório para todos que desejam alcançar o sucesso, a psicóloga Angela Duckworth demonstra para pais, estudantes, educadores, atletas e empreendedores que o segredo para realizações incríveis não é o talento, mas uma mistura de paixão e perseverança que ela chama de \""garra\"" - a capacidade de perseverar e produzir resultados além do puro talento, da sorte ou das eventuais derrotas. Ao usar como exemplo a própria história como filha de um cientista que, com frequência, notava sua falta de \""genialidade\"", Duckworth, agora professora e pesquisadora renomada, descreve as primeiras revelações que a levaram à hipótese de que não é a \""genialidade\"" que realmente conduz ao sucesso, mas uma combinação especial de paixão e perseverança. Em \""Garra\"", ela cita o caso dos cadetes que se esforçam em seus primeiros dias na Academia Militar de West Point e de professores que trabalham nas escolas mais difíceis de lecionar dos Estados Unidos. Destaca conceitos e insights fascinantes buscados tanto na história quanto nos mais modernos experimentos sobre alta performance e, finalmente, compartilha com o leitor o que aprendeu ao entrevistar dezenas de pessoas bem-sucedidas nos mais diversos campos de atuação: do CEO do J. P. Morgan a um cartunista da The New Yorker e um treinador da National Football League, entre outros. Pessoal e inspirador, capaz de transformar vidas, \""Garra\"" é um livro sobre o que se passa na cabeça das pessoas durante as derrotas e como isso - não o talento ou a sorte - pode fazer toda a diferença."," false",+JL1F3m8IFw,NULL,NULL,http://books.google.com.br/books?id=VN87vgAACAAJ&dq=isbn:9788551000021&hl=&source=gbs_api,8551000020,9788551000021,books#volume,pt,NOT_MATURE,336," false",http://books.google.com.br/books?id=VN87vgAACAAJ&dq=isbn:9788551000021&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,1,false,false,BR," false",NOT_FOR_SALE,"Neste livro obrigatório para todos que desejam alcançar o sucesso, a psicóloga Angela Duckworth demonstra para pais, estudantes, educadores, atletas e empreendedores que o segredo para realizações incríveis não é o tale",https://www.googleapis.com/books/v1/volumes/VN87vgAACAAJ,NULL,"GARRA - O PODER DA PAIXAO E DA PERSEVERANÇA",http://play.google.com/books/reader?id=VN87vgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
614,BDxQvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/VOCE_PODE_FALAR_COM_DEUS_PRINCIPIOS_PARA.html?hl=&id=BDxQvgAACAAJ,NULL,preview-1.0.0,"Desde criança, Pedro Siqueira tinha visões místicas. Com o tempo, seu dom se transformou em missão - ser um instrumento de ligação entre as pessoas e o mundo espiritual e ajudá-las a desenvolver sua fé através de mensagens de santos, anjos e de Nossa Senhora. Ele começou a dividir os ensinamentos que recebia com pequenos grupos de oração. Aos poucos, esse círculo foi crescendo e, hoje, Pedro dirige a oração do terço para milhares de fiéis. Com este livro, ele amplia ainda mais o alcance de sua mensagem e leva ao leitor as orientações mais importantes para quem deseja estreitar sua relação com Deus por meio da oração. Muitas pessoas que creem em Deus não têm o hábito de rezar, mas Pedro mostra que a prece precisa fazer parte do nosso dia a dia. Seus poderes são surpreendentes - ela acalma corações e transforma a realidade. Neste livro, ele ensina como devemos rezar para estabelecer um canal de comunicação direto e verdadeiro com Deus. E nos aponta o caminho para uma vida espiritual plena e feliz, dedicada ao Senhor e a serviço do próximo. A partir de fascinantes histórias reais, Pedro nos faz ver que as coisas vindas do Altíssimo são impressionantes e imprevisíveis. E que, quando rezamos com fé e acreditamos na Providência divina, milagres podem acontecer em nossas vidas."," false",ZAGXQU+qXnI,NULL,NULL,http://books.google.com.br/books?id=BDxQvgAACAAJ&dq=isbn:9788543100425&hl=&source=gbs_api,8543100429,9788543100425,books#volume,pt,NOT_MATURE,144," false",http://books.google.com.br/books?id=BDxQvgAACAAJ&dq=isbn:9788543100425&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Desde criança, Pedro Siqueira tinha visõe",https://www.googleapis.com/books/v1/volumes/BDxQvgAACAAJ,"ORAÇAO EFICAZ","VOCE PODE FALAR COM DEUS - PRINCIPIOS PARA UMA",http://play.google.com/books/reader?id=BDxQvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
615,YM6yNAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/CIDA_A_EMPREGUETE.html?hl=&id=YM6yNAEACAAJ,NULL,preview-1.0.0,"Menina criada no quarto dos fundos, arrumadeira desde criança, Cida sempre acreditou nos seus sonhos. O maior deles, poder encontrar um meio de se comunicar com sua mãe, que morreu quando ela tinha 13 anos. Assim nasceu este diário, onde Cida revela com intimidade e emoção suas paixões, medos, dúvidas, conquistas e desafios. Também é nestas páginas, inspiradas em seus livros e leituras, que compartilha a descoberta do verdadeiro amor, que fala da importância fundamental da amizade e narra a difícil convivência com a família Sarmento."," false",PoHs1wZ4Jd8,NULL,NULL,http://books.google.com.br/books?id=YM6yNAEACAAJ&dq=isbn:9788577342884&hl=&source=gbs_api,8577342883,9788577342884,books#volume,pt,NOT_MATURE,160," false",http://books.google.com.br/books?id=YM6yNAEACAAJ&dq=isbn:9788577342884&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Menina criada no quarto dos fundos, arrumadeira desde criança, Cida sempre acreditou nos se",https://www.googleapis.com/books/v1/volumes/YM6yNAEACAAJ,"UM DIARIO INTIMO","CIDA - A EMPREGUETE",http://play.google.com/books/reader?id=YM6yNAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
616,fXvhOOif2iQC,BR,false,ALLOWED,PARTIAL,SAMPLE,false,NULL,0,https://books.google.com/books/about/Aperfei%C3%A7oe_suas_T%C3%A9cnicas_de_Lideran%C3%A7a.html?hl=&id=fXvhOOif2iQC,"Business & Economics    ",1.4.0.0.preview.1,"Você sabe como se tornar um líder eficaz? Você quer aprimorar seus conhecimentos básicos sobre liderança? Este livro é um guia simples e prático para quem deseja desenvolver seus conhecimentos básicos de liderança, ou precisa assumir uma função de líder. Aperfeiçoe Suas Técnicas de Liderança é uma rica fonte de orientações sobre como obter as qualidades essenciais de líder, como conseguir autoridade pessoal, como desenvolver-se em liderança, ser um líder estratégico, desenvolver outros líderes, dominar técnicas fundamentais de planejamento, informações, organização e muito mais. Eis um livro sucinto e fácil de ler, que irá guiar o leitor e inspirá-lo no caminho para se transformar em um líder por excelência."," false",PFmsWE3WWmo,http://books.google.com/books/content?id=fXvhOOif2iQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=fXvhOOif2iQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com.br/books?id=fXvhOOif2iQC&dq=isbn:9788578310691&hl=&source=gbs_api,8578310691,9788578310691,books#volume,pt,NOT_MATURE,80," true",http://books.google.com.br/books?id=fXvhOOif2iQC&printsec=frontcover&dq=isbn:9788578310691&hl=&cd=1&source=gbs_api,BOOK,2011,"Clio Editora",false,0,true,false,BR," false",NOT_FOR_SALE,"Aperfeiçoe Suas Técnicas de Liderança é uma rica fonte de orientações sobre como obter as qualidades essenciais de líder, como conseguir autoridade pessoal, como desenvolver-se em liderança, ser um líder estratégico, desenvolve",https://www.googleapis.com/books/v1/volumes/fXvhOOif2iQC,NULL,"Aperfeiçoe suas Técnicas de Liderança",http://play.google.com/books/reader?id=fXvhOOif2iQC&hl=&printsec=frontcover&source=gbs_api,true,2019-03-28,NULL
617,quB0PgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/PRECISO_SABER_SE_ESTOU_INDO_BEM.html?hl=&id=quB0PgAACAAJ,NULL,preview-1.0.0,"Imagine como seria se, de repente, você passasse a ser totalmente ignorado em casa ou no trabalho - sem orientações, elogios ou críticas pelas coisas que faz. Qual seria seu grau de iniciativa? Como ficaria sua motivação com o passar do tempo? Sem uma avaliação clara como ponto de referência, as pessoas não conseguem ser produtivas e saber se estão no caminho certo. 'Preciso saber se estou indo bem!' ilustra a importância do feedback através de uma história simples, baseada em pessoas reais que o autor conheceu ao longo de sua carreira como professor e consultor. Durante uma série de palestras promovidas para os gerentes da empresa onde trabalha, o personagem Scott, que vem falhando como chefe e marido, reconhece o grande impacto que a falta de feedback exerce em sua carreira e em sua vida pessoal. Este livro apresenta os quatro tipos de feedback - positivo, corretivo, ofensivo e insignificante -, ensinando quando usar os dois primeiros e como evitar os outros."," false",odm0GEBKwk4,NULL,NULL,http://books.google.com.br/books?id=quB0PgAACAAJ&dq=isbn:9788575421901&hl=&source=gbs_api,8575421905,9788575421901,books#volume,pt,NOT_MATURE,144," false",http://books.google.com.br/books?id=quB0PgAACAAJ&dq=isbn:9788575421901&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"&#39;Preciso saber se estou indo bem!&#39; ilustra a importância do feedback através de uma história simples, baseada em pessoas reais que o autor conheceu ao longo de sua carreira como professor e",https://www.googleapis.com/books/v1/volumes/quB0PgAACAAJ,NULL,"PRECISO SABER SE ESTOU INDO BEM",http://play.google.com/books/reader?id=quB0PgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
618,h3UnvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/DIARIO_DA_PRINCESA_V_11_O_CASAMENTO_DA_P.html?hl=&id=h3UnvgAACAAJ,NULL,preview-1.0.0,NULL," false",+fTWy4Sakiw,NULL,NULL,http://books.google.com.br/books?id=h3UnvgAACAAJ&dq=isbn:9788501105202&hl=&source=gbs_api,8501105201,9788501105202,books#volume,pt,NOT_MATURE,448," false",http://books.google.com.br/books?id=h3UnvgAACAAJ&dq=isbn:9788501105202&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"O tão aguardado décimo primeiro volume da série que encantou milhões de adolescentes pelo mundo A série mais amada pelas adolescentes dos anos 2000 está de volta em um romance para os jove",https://www.googleapis.com/books/v1/volumes/h3UnvgAACAAJ,NULL,"DIARIO DA PRINCESA, V.11 - O CASAMENTO DA PRINCESA",http://play.google.com/books/reader?id=h3UnvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
619,rxTQswEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Ele_Me_Ama.html?hl=&id=rxTQswEACAAJ,NULL,preview-1.0.0,"Quando namorar? É realmente difícil encontrar a pessoa certa? O que fazer quando aquele garoto se aproxima e parece que o mundo parou? Durante a adolescência e a juventude, uma das grandes dificuldades da maioria das pessoas é ter um relacionamento saudável. A partir de uma linguagem divertida e descolada, Fabíola Melo, youtuber com mais de um milhão de seguidores apresenta em Ele me ama- encontre um amor que vale a pena desde situações engraçadas pelas quais passou até conselhos inspiradores e cativantes para qualquer garota nesta fase de transição. Assuntos como ansiedade, a relação com os pais, a importância da espiritualidade, vida profissional e até mesmo o matrimônio serão tratados a partir de uma conversa entre jovens. Como ocorre em seu canal, a autora será capaz de apresentar soluções simples, porém muito profundas como uma verdadeira melhor amiga."," false",z3J5ZEhACYA,NULL,NULL,http://books.google.com.br/books?id=rxTQswEACAAJ&dq=isbn:9788542210002&hl=&source=gbs_api,854221000X,9788542210002,books#volume,pt,NOT_MATURE,160," false",http://books.google.com.br/books?id=rxTQswEACAAJ&dq=isbn:9788542210002&hl=&cd=1&source=gbs_api,BOOK,2017,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"A partir de uma linguagem divertida e descolada, Fabíola Melo, youtuber com mais de um milhão de seguidores apresenta em Ele me ama- encontre um amor que vale a pena desde situações engraçadas pelas quais passou até conse",https://www.googleapis.com/books/v1/volumes/rxTQswEACAAJ,NULL,"Ele Me Ama",http://play.google.com/books/reader?id=rxTQswEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
620,XWzjtAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/O_Labirinto_Dos_Esp%C3%ADritos.html?hl=&id=XWzjtAEACAAJ,NULL,preview-1.0.0,"Madrid, anos 1950. Alicia Gris é uma alma nascida das sombras da guerra, que lhe tirou os pais e lhe deu em troca uma vida de dor crônica. Investigadora talentosa, é a ela que a polícia recorre quando o ilustre ministro Mauricio Valls desaparece; um mistério que os meios oficiais falharam em solucionar. Em Barcelona, Daniel Sempere não consegue escapar dos enigmas envolvendo a morte de sua mãe, Isabella. O desejo de vingança se torna uma sombra que o espreita dia e noite, enquanto mergulha em investigações inúteis sobre seu maior suspeito - o agora desaparecido ministro Valls. Os fios dessa trama aos poucos unem os destinos de Daniel e Alicia, conduzindo-os de volta ao passado, às celas frias da prisão de Montjuic, onde um escritor atormentado escreveu sobre sua vida e seus fantasmas; aos últimos dias de vida de Isabella, com seus arrependimentos e confissões; e a intrigas ainda mais perigosas, envolvendo figuras capazes de tudo para manter antigos esqueletos enterrados."," false",Qfa6WbdQFOE,NULL,NULL,http://books.google.com.br/books?id=XWzjtAEACAAJ&dq=isbn:9788556510433&hl=&source=gbs_api,8556510434,9788556510433,books#volume,pt,NOT_MATURE,680," false",http://books.google.com.br/books?id=XWzjtAEACAAJ&dq=isbn:9788556510433&hl=&cd=1&source=gbs_api,BOOK,2017,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,NULL,https://www.googleapis.com/books/v1/volumes/XWzjtAEACAAJ,NULL,"O Labirinto Dos Espíritos",http://play.google.com/books/reader?id=XWzjtAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
621,Pu0cvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/MAIS_UMA_CHANCE.html?hl=&id=Pu0cvgAACAAJ,NULL,preview-1.0.0,"Grant Carter encontrou na doce e linda Harlow algo que não esperava ter: uma mulher com quem desejasse passar toda a sua vida. Para ficar com ela, precisou provar que não era apenas um playboy sedutor. Mas quando ela lhe contou um doloroso segredo, ele se deixou levar por seus medos mais profundos e pode ter destruído sua única chance de viver um amor verdadeiro. Desesperado por ter perdido sua paixão, Grant busca seu paradeiro, sem saber que ela se prepara para arriscar a própria vida por um sonho. Agora ele terá que conquistar a confiança de Harlow e decidir o que é mais importante: a segurança ou os sonhos da mulher da sua vida."," false",XvPWhgKMIgc,NULL,NULL,http://books.google.com.br/books?id=Pu0cvgAACAAJ&dq=isbn:9788580414837&hl=&source=gbs_api,8580414830,9788580414837,books#volume,pt,NOT_MATURE,208," false",http://books.google.com.br/books?id=Pu0cvgAACAAJ&dq=isbn:9788580414837&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Abbi Glines já vende",https://www.googleapis.com/books/v1/volumes/Pu0cvgAACAAJ,NULL,"MAIS UMA CHANCE",http://play.google.com/books/reader?id=Pu0cvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
